"Plot Title: LB_2_C"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10559462, SEN S/N: 10559462)","Full Range, μS/cm (LGR S/N: 10559462, SEN S/N: 10559462)","Temp, °C (LGR S/N: 10559462, SEN S/N: 10559462)","Coupler Detached (LGR S/N: 10559462)","Coupler Attached (LGR S/N: 10559462)","Host Connected (LGR S/N: 10559462)","Stopped (LGR S/N: 10559462)","End Of File (LGR S/N: 10559462)"
404,01/12/15 06:00:00 AM,928.46,989.14,3.27,,,,,
405,01/12/15 06:10:00 AM,929.70,990.73,3.29,,,,,
406,01/12/15 06:20:00 AM,930.00,990.71,3.32,,,,,
407,01/12/15 06:30:00 AM,930.34,991.46,3.37,,,,,
408,01/12/15 06:40:00 AM,929.45,990.22,3.39,,,,,
409,01/12/15 06:50:00 AM,928.88,989.80,3.41,,,,,
410,01/12/15 07:00:00 AM,928.55,989.79,3.42,,,,,
411,01/12/15 07:10:00 AM,926.04,986.57,3.39,,,,,
412,01/12/15 07:20:00 AM,921.48,980.94,3.36,,,,,
413,01/12/15 07:30:00 AM,916.29,974.91,3.30,,,,,
414,01/12/15 07:40:00 AM,914.66,973.74,3.27,,,,,
415,01/12/15 07:50:00 AM,913.50,971.74,3.24,,,,,
416,01/12/15 08:00:00 AM,911.87,970.16,3.20,,,,,
417,01/12/15 08:10:00 AM,909.49,967.33,3.20,,,,,
418,01/12/15 08:20:00 AM,907.84,965.72,3.19,,,,,
419,01/12/15 08:30:00 AM,907.60,965.72,3.19,,,,,
420,01/12/15 08:40:00 AM,909.89,967.73,3.20,,,,,
421,01/12/15 08:50:00 AM,914.30,972.97,3.23,,,,,
422,01/12/15 09:00:00 AM,915.55,974.56,3.25,,,,,
423,01/12/15 09:10:00 AM,912.92,971.31,3.27,,,,,
424,01/12/15 09:20:00 AM,911.58,970.51,3.25,,,,,
425,01/12/15 09:30:00 AM,914.53,973.36,3.24,,,,,
426,01/12/15 09:40:00 AM,916.39,975.75,3.28,,,,,
427,01/12/15 09:50:00 AM,916.37,975.72,3.30,,,,,
428,01/12/15 10:00:00 AM,916.50,975.70,3.33,,,,,
429,01/12/15 10:10:00 AM,916.41,976.09,3.34,,,,,
430,01/12/15 10:20:00 AM,916.78,976.87,3.37,,,,,
431,01/12/15 10:30:00 AM,916.52,976.04,3.39,,,,,
432,01/12/15 10:40:00 AM,917.06,976.43,3.41,,,,,
433,01/12/15 10:50:00 AM,917.28,976.81,3.43,,,,,
434,01/12/15 11:00:00 AM,916.37,976.36,3.47,,,,,
435,01/12/15 11:10:00 AM,915.66,975.55,3.47,,,,,
436,01/12/15 11:20:00 AM,918.48,978.77,3.50,,,,,
437,01/12/15 11:30:00 AM,921.29,981.96,3.55,,,,,
438,01/12/15 11:40:00 AM,920.73,980.74,3.55,,,,,
439,01/12/15 11:50:00 AM,920.39,980.71,3.57,,,,,
440,01/12/15 12:00:00 PM,919.28,979.50,3.57,,,,,
441,01/12/15 12:10:00 PM,917.23,977.08,3.56,,,,,
442,01/12/15 12:20:00 PM,917.71,978.30,3.56,,,,,
443,01/12/15 12:30:00 PM,920.22,980.70,3.59,,,,,
444,01/12/15 12:40:00 PM,921.15,981.89,3.61,,,,,
445,01/12/15 12:50:00 PM,920.09,980.65,3.64,,,,,
446,01/12/15 01:00:00 PM,918.81,979.01,3.65,,,,,
447,01/12/15 01:10:00 PM,918.18,978.61,3.65,,,,,
448,01/12/15 01:20:00 PM,923.32,984.67,3.66,,,,,
449,01/12/15 01:30:00 PM,928.35,990.71,3.70,,,,,
450,01/12/15 01:40:00 PM,929.86,992.25,3.78,,,,,
451,01/12/15 01:50:00 PM,930.11,992.98,3.86,,,,,
452,01/12/15 02:00:00 PM,929.90,992.93,3.91,,,,,
453,01/12/15 02:10:00 PM,928.03,990.44,3.96,,,,,
454,01/12/15 02:20:00 PM,927.04,989.59,4.00,,,,,
455,01/12/15 02:30:00 PM,925.19,987.13,4.02,,,,,
456,01/12/15 02:40:00 PM,922.01,983.07,4.04,,,,,
457,01/12/15 02:50:00 PM,917.75,979.05,4.01,,,,,
458,01/12/15 03:00:00 PM,908.67,968.55,3.99,,,,,
459,01/12/15 03:10:00 PM,885.78,942.30,3.96,,,,,
460,01/12/15 03:20:00 PM,869.91,924.21,3.88,,,,,
461,01/12/15 03:30:00 PM,865.07,918.23,3.81,,,,,
462,01/12/15 03:40:00 PM,867.25,920.70,3.75,,,,,
463,01/12/15 03:50:00 PM,873.14,927.98,3.74,,,,,
464,01/12/15 04:00:00 PM,868.44,922.72,3.75,,,,,
465,01/12/15 04:10:00 PM,862.21,915.50,3.72,,,,,
466,01/12/15 04:20:00 PM,834.85,884.57,3.61,,,,,
467,01/12/15 04:30:00 PM,823.97,872.18,3.52,,,,,
468,01/12/15 04:40:00 PM,839.81,890.34,3.47,,,,,
469,01/12/15 04:50:00 PM,854.04,906.08,3.45,,,,,
470,01/12/15 05:00:00 PM,855.23,908.09,3.45,,,,,
471,01/12/15 05:10:00 PM,843.57,894.39,3.45,,,,,
472,01/12/15 05:20:00 PM,822.47,871.07,3.42,,,,,
473,01/12/15 05:30:00 PM,809.22,855.80,3.41,,,,,
474,01/12/15 05:40:00 PM,796.61,841.36,3.38,,,,,
475,01/12/15 05:50:00 PM,808.83,855.41,3.39,,,,,
476,01/12/15 06:00:00 PM,826.69,875.50,3.41,,,,,
477,01/12/15 06:10:00 PM,828.75,877.52,3.41,,,,,
478,01/12/15 06:20:00 PM,832.08,881.53,3.42,,,,,
479,01/12/15 06:30:00 PM,843.10,894.40,3.43,,,,,
480,01/12/15 06:40:00 PM,843.00,894.38,3.46,,,,,
481,01/12/15 06:50:00 PM,825.15,873.86,3.45,,,,,
482,01/12/15 07:00:00 PM,834.21,884.33,3.43,,,,,
483,01/12/15 07:10:00 PM,840.32,891.18,3.43,,,,,
484,01/12/15 07:20:00 PM,821.83,870.26,3.42,,,,,
485,01/12/15 07:30:00 PM,818.36,866.26,3.39,,,,,
486,01/12/15 07:40:00 PM,819.48,867.88,3.38,,,,,
487,01/12/15 07:50:00 PM,809.00,855.82,3.38,,,,,
488,01/12/15 08:00:00 PM,793.54,838.59,3.34,,,,,
489,01/12/15 08:10:00 PM,804.99,851.05,3.33,,,,,
490,01/12/15 08:20:00 PM,815.10,862.73,3.30,,,,,
491,01/12/15 08:30:00 PM,808.93,855.91,3.28,,,,,
492,01/12/15 08:40:00 PM,794.65,839.47,3.25,,,,,
493,01/12/15 08:50:00 PM,784.49,828.24,3.24,,,,,
494,01/12/15 09:00:00 PM,774.49,817.84,3.21,,,,,
495,01/12/15 09:10:00 PM,777.84,821.06,3.20,,,,,
496,01/12/15 09:20:00 PM,782.44,826.26,3.21,,,,,
497,01/12/15 09:30:00 PM,788.09,832.69,3.20,,,,,
498,01/12/15 09:40:00 PM,791.43,836.70,3.20,,,,,
499,01/12/15 09:50:00 PM,783.40,827.06,3.21,,,,,
500,01/12/15 10:00:00 PM,788.16,833.08,3.21,,,,,
501,01/12/15 10:10:00 PM,780.85,824.25,3.21,,,,,
502,01/12/15 10:20:00 PM,774.50,817.85,3.20,,,,,
503,01/12/15 10:30:00 PM,786.35,830.68,3.20,,,,,
504,01/12/15 10:40:00 PM,798.27,844.33,3.20,,,,,
505,01/12/15 10:50:00 PM,792.78,837.91,3.20,,,,,
506,01/12/15 11:00:00 PM,785.33,829.50,3.18,,,,,
507,01/12/15 11:10:00 PM,798.86,844.77,3.16,,,,,
508,01/12/15 11:20:00 PM,813.00,860.84,3.16,,,,,
509,01/12/15 11:30:00 PM,821.42,870.50,3.16,,,,,
510,01/12/15 11:40:00 PM,810.93,858.83,3.16,,,,,
511,01/12/15 11:50:00 PM,802.69,849.61,3.14,,,,,
512,01/13/15 12:00:00 AM,807.46,854.84,3.14,,,,,
513,01/13/15 12:10:00 AM,817.90,866.13,3.10,,,,,
514,01/13/15 12:20:00 AM,821.17,870.16,3.09,,,,,
515,01/13/15 12:30:00 AM,823.07,872.58,3.09,,,,,
516,01/13/15 12:40:00 AM,822.39,871.81,3.05,,,,,
517,01/13/15 12:50:00 AM,826.22,875.84,3.03,,,,,
518,01/13/15 01:00:00 AM,832.88,883.08,3.05,,,,,
519,01/13/15 01:10:00 AM,839.21,890.71,3.07,,,,,
520,01/13/15 01:20:00 AM,841.89,893.91,3.10,,,,,
521,01/13/15 01:30:00 AM,841.73,893.91,3.10,,,,,
522,01/13/15 01:40:00 AM,843.40,895.52,3.10,,,,,
523,01/13/15 01:50:00 AM,845.30,897.94,3.10,,,,,
524,01/13/15 02:00:00 AM,847.62,900.37,3.09,,,,,
525,01/13/15 02:10:00 AM,852.85,906.41,3.10,,,,,
526,01/13/15 02:20:00 AM,852.38,906.42,3.09,,,,,
527,01/13/15 02:30:00 AM,848.34,901.59,3.07,,,,,
528,01/13/15 02:40:00 AM,848.74,902.00,3.07,,,,,
529,01/13/15 02:50:00 AM,849.87,903.23,3.05,,,,,
530,01/13/15 03:00:00 AM,853.76,907.67,3.05,,,,,
531,01/13/15 03:10:00 AM,857.33,911.69,3.06,,,,,
532,01/13/15 03:20:00 AM,859.31,913.71,3.06,,,,,
533,01/13/15 03:30:00 AM,860.91,915.74,3.05,,,,,
534,01/13/15 03:40:00 AM,861.70,916.54,3.05,,,,,
535,01/13/15 03:50:00 AM,861.23,916.14,3.05,,,,,
536,01/13/15 04:00:00 AM,861.07,915.74,3.05,,,,,
537,01/13/15 04:10:00 AM,861.65,916.57,3.02,,,,,
538,01/13/15 04:20:00 AM,862.06,917.39,3.01,,,,,
539,01/13/15 04:30:00 AM,861.52,916.61,2.98,,,,,
540,01/13/15 04:40:00 AM,860.83,916.23,2.96,,,,,
541,01/13/15 04:50:00 AM,861.41,916.65,2.93,,,,,
542,01/13/15 05:00:00 AM,862.13,917.06,2.93,,,,,
543,01/13/15 05:10:00 AM,862.61,917.47,2.92,,,,,
544,01/13/15 05:20:00 AM,864.23,919.92,2.89,,,,,
545,01/13/15 05:30:00 AM,866.54,922.36,2.88,,,,,
546,01/13/15 05:40:00 AM,868.35,924.77,2.89,,,,,
547,01/13/15 05:50:00 AM,869.78,926.38,2.89,,,,,
548,01/13/15 06:00:00 AM,870.58,927.19,2.89,,,,,
549,01/13/15 06:10:00 AM,871.37,927.59,2.89,,,,,
550,01/13/15 06:20:00 AM,871.61,928.81,2.89,,,,,
551,01/13/15 06:30:00 AM,872.48,929.21,2.89,,,,,
552,01/13/15 06:40:00 AM,872.97,930.03,2.88,,,,,
553,01/13/15 06:50:00 AM,873.76,931.24,2.88,,,,,
554,01/13/15 07:00:00 AM,874.95,932.46,2.88,,,,,
555,01/13/15 07:10:00 AM,875.35,933.26,2.88,,,,,
556,01/13/15 07:20:00 AM,875.75,933.67,2.88,,,,,
557,01/13/15 07:30:00 AM,877.43,935.30,2.87,,,,,
558,01/13/15 07:40:00 AM,877.90,936.11,2.87,,,,,
559,01/13/15 07:50:00 AM,877.54,935.34,2.83,,,,,
560,01/13/15 08:00:00 AM,876.92,934.94,2.82,,,,,
561,01/13/15 08:10:00 AM,877.09,934.96,2.80,,,,,
562,01/13/15 08:20:00 AM,877.42,935.37,2.79,,,,,
563,01/13/15 08:30:00 AM,878.60,936.98,2.80,,,,,
564,01/13/15 08:40:00 AM,878.69,936.99,2.79,,,,,
565,01/13/15 08:50:00 AM,878.68,936.98,2.80,,,,,
566,01/13/15 09:00:00 AM,878.82,937.37,2.82,,,,,
567,01/13/15 09:10:00 AM,879.38,937.37,2.82,,,,,
568,01/13/15 09:20:00 AM,879.86,938.58,2.82,,,,,
569,01/13/15 09:30:00 AM,881.05,939.39,2.82,,,,,
570,01/13/15 09:40:00 AM,881.51,940.59,2.83,,,,,
571,01/13/15 09:50:00 AM,882.16,940.60,2.82,,,,,
572,01/13/15 10:00:00 AM,882.87,941.82,2.82,,,,,
573,01/13/15 10:10:00 AM,884.05,943.02,2.83,,,,,
574,01/13/15 10:20:00 AM,885.76,945.40,2.87,,,,,
575,01/13/15 10:30:00 AM,887.38,946.97,2.92,,,,,
576,01/13/15 10:40:00 AM,888.85,948.96,2.96,,,,,
577,01/13/15 10:50:00 AM,889.54,949.74,2.98,,,,,
578,01/13/15 11:00:00 AM,890.08,950.12,3.01,,,,,
579,01/13/15 11:10:00 AM,890.63,950.93,3.01,,,,,
580,01/13/15 11:20:00 AM,892.27,952.52,3.03,,,,,
581,01/13/15 11:30:00 AM,893.05,953.72,3.05,,,,,
582,01/13/15 11:40:00 AM,893.20,954.11,3.06,,,,,
583,01/13/15 11:50:00 AM,893.35,954.10,3.07,,,,,
584,01/13/15 12:00:00 PM,894.61,955.30,3.09,,,,,
585,01/13/15 12:10:00 PM,896.61,958.07,3.15,,,,,
586,01/13/15 12:20:00 PM,898.45,960.43,3.21,,,,,
587,01/13/15 12:30:00 PM,900.00,962.01,3.25,,,,,
588,01/13/15 12:40:00 PM,901.16,963.59,3.29,,,,,
589,01/13/15 12:50:00 PM,901.69,963.97,3.32,,,,,
590,01/13/15 01:00:00 PM,902.14,964.35,3.34,,,,,
591,01/13/15 01:10:00 PM,902.76,965.55,3.36,,,,,
592,01/13/15 01:20:00 PM,903.93,966.74,3.38,,,,,
593,01/13/15 01:30:00 PM,905.33,968.74,3.41,,,,,
594,01/13/15 01:40:00 PM,906.88,969.91,3.45,,,,,
595,01/13/15 01:50:00 PM,907.96,971.91,3.47,,,,,
596,01/13/15 02:00:00 PM,908.81,972.69,3.50,,,,,
597,01/13/15 02:10:00 PM,910.20,973.87,3.54,,,,,
598,01/13/15 02:20:00 PM,910.82,975.47,3.55,,,,,
599,01/13/15 02:30:00 PM,911.51,975.85,3.57,,,,,
600,01/13/15 02:40:00 PM,911.53,975.87,3.56,,,,,
601,01/13/15 02:50:00 PM,911.61,975.87,3.56,,,,,
602,01/13/15 03:00:00 PM,911.39,975.89,3.54,,,,,
603,01/13/15 03:10:00 PM,910.86,975.51,3.51,,,,,
604,01/13/15 03:20:00 PM,910.56,975.12,3.50,,,,,
605,01/13/15 03:30:00 PM,909.71,973.93,3.47,,,,,
606,01/13/15 03:40:00 PM,908.79,973.16,3.43,,,,,
607,01/13/15 03:50:00 PM,907.79,971.57,3.41,,,,,
608,01/13/15 04:00:00 PM,907.64,971.58,3.39,,,,,
609,01/13/15 04:10:00 PM,906.79,970.39,3.37,,,,,
610,01/13/15 04:20:00 PM,906.26,969.61,3.34,,,,,
611,01/13/15 04:30:00 PM,905.80,969.22,3.33,,,,,
612,01/13/15 04:40:00 PM,905.58,969.25,3.30,,,,,
613,01/13/15 04:50:00 PM,905.05,968.06,3.28,,,,,
614,01/13/15 05:00:00 PM,904.97,968.06,3.28,,,,,
615,01/13/15 05:10:00 PM,904.75,968.07,3.27,,,,,
616,01/13/15 05:20:00 PM,904.52,968.08,3.25,,,,,
617,01/13/15 05:30:00 PM,904.22,967.69,3.24,,,,,
618,01/13/15 05:40:00 PM,903.44,966.49,3.23,,,,,
619,01/13/15 05:50:00 PM,902.83,965.71,3.20,,,,,
620,01/13/15 06:00:00 PM,902.53,965.73,3.18,,,,,
621,01/13/15 06:10:00 PM,902.84,965.72,3.19,,,,,
622,01/13/15 06:20:00 PM,903.01,966.54,3.18,,,,,
623,01/13/15 06:30:00 PM,903.39,966.53,3.19,,,,,
624,01/13/15 06:40:00 PM,903.71,966.93,3.19,,,,,
625,01/13/15 06:50:00 PM,904.03,966.93,3.19,,,,,
626,01/13/15 07:00:00 PM,904.35,968.15,3.19,,,,,
627,01/13/15 07:10:00 PM,904.73,968.54,3.20,,,,,
628,01/13/15 07:20:00 PM,905.36,968.95,3.20,,,,,
629,01/13/15 07:30:00 PM,905.93,969.77,3.19,,,,,
630,01/13/15 07:40:00 PM,906.54,970.55,3.21,,,,,
631,01/13/15 07:50:00 PM,907.01,971.35,3.23,,,,,
632,01/13/15 08:00:00 PM,907.02,971.36,3.21,,,,,
633,01/13/15 08:10:00 PM,906.94,971.36,3.21,,,,,
634,01/13/15 08:20:00 PM,907.18,971.77,3.21,,,,,
635,01/13/15 08:30:00 PM,907.48,971.75,3.23,,,,,
636,01/13/15 08:40:00 PM,907.73,972.17,3.21,,,,,
637,01/13/15 08:50:00 PM,907.97,972.98,3.21,,,,,
638,01/13/15 09:00:00 PM,908.29,972.58,3.21,,,,,
639,01/13/15 09:10:00 PM,908.35,973.37,3.23,,,,,
640,01/13/15 09:20:00 PM,908.51,973.37,3.23,,,,,
641,01/13/15 09:30:00 PM,908.74,973.36,3.24,,,,,
642,01/13/15 09:40:00 PM,908.90,973.36,3.24,,,,,
643,01/13/15 09:50:00 PM,909.20,974.16,3.25,,,,,
644,01/13/15 10:00:00 PM,909.35,974.14,3.27,,,,,
645,01/13/15 10:10:00 PM,909.75,974.95,3.27,,,,,
646,01/13/15 10:20:00 PM,910.45,975.75,3.28,,,,,
647,01/13/15 10:30:00 PM,910.76,975.75,3.28,,,,,
648,01/13/15 10:40:00 PM,910.83,976.14,3.29,,,,,
649,01/13/15 10:50:00 PM,910.76,976.16,3.28,,,,,
650,01/13/15 11:00:00 PM,910.61,975.75,3.28,,,,,
651,01/13/15 11:10:00 PM,910.13,974.94,3.28,,,,,
652,01/13/15 11:20:00 PM,909.97,974.94,3.28,,,,,
653,01/13/15 11:30:00 PM,910.37,975.35,3.28,,,,,
654,01/13/15 11:40:00 PM,910.29,975.35,3.28,,,,,
655,01/13/15 11:50:00 PM,910.38,975.36,3.27,,,,,
656,01/14/15 12:00:00 AM,910.14,975.36,3.27,,,,,
657,01/14/15 12:10:00 AM,909.60,974.97,3.25,,,,,
658,01/14/15 12:20:00 AM,909.36,974.16,3.25,,,,,
659,01/14/15 12:30:00 AM,909.14,974.17,3.24,,,,,
660,01/14/15 12:40:00 AM,909.07,974.18,3.23,,,,,
661,01/14/15 12:50:00 AM,909.48,974.60,3.21,,,,,
662,01/14/15 01:00:00 AM,909.70,974.99,3.23,,,,,
663,01/14/15 01:10:00 AM,909.14,974.58,3.24,,,,,
664,01/14/15 01:20:00 AM,908.60,973.39,3.21,,,,,
665,01/14/15 01:30:00 AM,906.38,971.36,3.21,,,,,
666,01/14/15 01:40:00 AM,904.97,969.35,3.20,,,,,
667,01/14/15 01:50:00 AM,900.63,964.52,3.18,,,,,
668,01/14/15 02:00:00 AM,901.44,965.34,3.16,,,,,
669,01/14/15 02:10:00 AM,903.99,968.19,3.15,,,,,
670,01/14/15 02:20:00 AM,903.67,968.19,3.15,,,,,
671,01/14/15 02:30:00 AM,903.83,968.19,3.15,,,,,
672,01/14/15 02:40:00 AM,906.83,971.82,3.16,,,,,
673,01/14/15 02:50:00 AM,908.79,974.22,3.19,,,,,
674,01/14/15 03:00:00 AM,908.79,973.82,3.19,,,,,
675,01/14/15 03:10:00 AM,908.40,973.43,3.18,,,,,
676,01/14/15 03:20:00 AM,908.56,973.83,3.18,,,,,
677,01/14/15 03:30:00 AM,909.50,974.63,3.19,,,,,
678,01/14/15 03:40:00 AM,908.96,974.24,3.18,,,,,
679,01/14/15 03:50:00 AM,908.65,973.44,3.16,,,,,
680,01/14/15 04:00:00 AM,906.22,971.04,3.14,,,,,
681,01/14/15 04:10:00 AM,904.41,969.02,3.12,,,,,
682,01/14/15 04:20:00 AM,904.99,969.45,3.10,,,,,
683,01/14/15 04:30:00 AM,905.70,970.67,3.10,,,,,
684,01/14/15 04:40:00 AM,906.82,971.90,3.09,,,,,
685,01/14/15 04:50:00 AM,907.84,973.51,3.10,,,,,
686,01/14/15 05:00:00 AM,908.69,974.29,3.12,,,,,
687,01/14/15 05:10:00 AM,909.62,975.48,3.15,,,,,
688,01/14/15 05:20:00 AM,910.56,976.28,3.16,,,,,
689,01/14/15 05:30:00 AM,911.26,977.07,3.18,,,,,
690,01/14/15 05:40:00 AM,912.03,978.26,3.20,,,,,
691,01/14/15 05:50:00 AM,912.57,979.06,3.21,,,,,
692,01/14/15 06:00:00 AM,913.34,979.84,3.24,,,,,
693,01/14/15 06:10:00 AM,914.28,980.64,3.25,,,,,
694,01/14/15 06:20:00 AM,915.05,981.42,3.28,,,,,
695,01/14/15 06:30:00 AM,915.89,982.61,3.30,,,,,
696,01/14/15 06:40:00 AM,917.46,985.02,3.33,,,,,
697,01/14/15 06:50:00 AM,919.02,986.61,3.36,,,,,
698,01/14/15 07:00:00 AM,920.25,987.79,3.39,,,,,
699,01/14/15 07:10:00 AM,921.32,989.37,3.43,,,,,
700,01/14/15 07:20:00 AM,922.33,990.56,3.46,,,,,
701,01/14/15 07:30:00 AM,923.25,991.75,3.48,,,,,
702,01/14/15 07:40:00 AM,924.33,993.33,3.52,,,,,
703,01/14/15 07:50:00 AM,924.79,993.72,3.54,,,,,
704,01/14/15 08:00:00 AM,925.17,994.11,3.55,,,,,
705,01/14/15 08:10:00 AM,925.72,994.91,3.56,,,,,
706,01/14/15 08:20:00 AM,926.33,995.29,3.59,,,,,
707,01/14/15 08:30:00 AM,926.79,996.09,3.60,,,,,
708,01/14/15 08:40:00 AM,927.09,996.48,3.61,,,,,
709,01/14/15 08:50:00 AM,927.48,996.47,3.63,,,,,
710,01/14/15 09:00:00 AM,927.94,997.67,3.64,,,,,
711,01/14/15 09:10:00 AM,928.48,998.06,3.65,,,,,
712,01/14/15 09:20:00 AM,928.79,998.45,3.66,,,,,
713,01/14/15 09:30:00 AM,929.40,999.24,3.69,,,,,
714,01/14/15 09:40:00 AM,929.78,999.63,3.70,,,,,
715,01/14/15 09:50:00 AM,930.23,1000.41,3.73,,,,,
716,01/14/15 10:00:00 AM,930.69,1000.80,3.74,,,,,
717,01/14/15 10:10:00 AM,930.91,1001.18,3.77,,,,,
718,01/14/15 10:20:00 AM,931.53,1002.39,3.78,,,,,
719,01/14/15 10:30:00 AM,930.97,1001.57,3.78,,,,,
720,01/14/15 10:40:00 AM,931.40,1001.93,3.83,,,,,
721,01/14/15 10:50:00 AM,932.99,1003.87,3.91,,,,,
722,01/14/15 11:00:00 AM,934.18,1005.82,3.99,,,,,
723,01/14/15 11:10:00 AM,936.97,1008.59,4.05,,,,,
724,01/14/15 11:20:00 AM,940.18,1012.52,4.17,,,,,
725,01/14/15 11:30:00 AM,941.63,1014.08,4.23,,,,,
726,01/14/15 11:40:00 AM,942.76,1016.05,4.28,,,,,
727,01/14/15 11:50:00 AM,943.60,1016.82,4.32,,,,,
728,01/14/15 12:00:00 PM,944.43,1018.00,4.36,,,,,
729,01/14/15 12:10:00 PM,944.12,1018.01,4.35,,,,,
730,01/14/15 12:20:00 PM,943.69,1016.83,4.31,,,,,
731,01/14/15 12:30:00 PM,943.15,1016.44,4.29,,,,,
732,01/14/15 12:40:00 PM,943.58,1017.21,4.33,,,,,
733,01/14/15 12:50:00 PM,943.89,1017.60,4.35,,,,,
734,01/14/15 01:00:00 PM,943.42,1016.40,4.33,,,,,
735,01/14/15 01:10:00 PM,942.42,1015.62,4.31,,,,,
736,01/14/15 01:20:00 PM,942.21,1015.24,4.28,,,,,
737,01/14/15 01:30:00 PM,941.59,1014.85,4.27,,,,,
738,01/14/15 01:40:00 PM,941.43,1014.85,4.27,,,,,
739,01/14/15 01:50:00 PM,940.65,1013.64,4.26,,,,,
740,01/14/15 02:00:00 PM,939.09,1011.64,4.23,,,,,
741,01/14/15 02:10:00 PM,938.15,1010.85,4.22,,,,,
742,01/14/15 02:20:00 PM,938.26,1010.47,4.19,,,,,
743,01/14/15 02:30:00 PM,938.22,1010.51,4.15,,,,,
744,01/14/15 02:40:00 PM,937.67,1009.71,4.14,,,,,
745,01/14/15 02:50:00 PM,937.16,1009.35,4.10,,,,,
746,01/14/15 03:00:00 PM,936.62,1008.55,4.09,,,,,
747,01/14/15 03:10:00 PM,936.16,1008.17,4.06,,,,,
748,01/14/15 03:20:00 PM,935.31,1007.37,4.05,,,,,
749,01/14/15 03:30:00 PM,935.40,1006.98,4.04,,,,,
750,01/14/15 03:40:00 PM,935.09,1006.59,4.02,,,,,
751,01/14/15 03:50:00 PM,934.39,1006.20,4.01,,,,,
